0.0,1659203228413,0.30434782608695654
1.0,1659203251992,0.6086956521739131
2.0,1659203275575,0.7391304347826086
3.0,1659203299055,0.8260869565217391
4.0,1659203321839,0.782608695652174
5.0,1659203344692,0.9565217391304348
6.0,1659203367787,0.9130434782608695
7.0,1659203390790,0.9130434782608695
8.0,1659203414005,0.9130434782608695
9.0,1659203437214,0.9565217391304348
10.0,1659203460180,0.8260869565217391
11.0,1659203483243,0.9565217391304348
12.0,1659203506346,0.8695652173913043
13.0,1659203529383,0.9130434782608695
14.0,1659203552444,0.9565217391304348
15.0,1659203575505,0.9130434782608695
16.0,1659203598561,0.9130434782608695
17.0,1659203621554,0.9565217391304348
18.0,1659203644710,0.9565217391304348
19.0,1659203667524,0.9565217391304348
20.0,1659203690043,0.9565217391304348
21.0,1659203712607,0.9565217391304348
22.0,1659203735572,0.9565217391304348
23.0,1659203758516,0.9565217391304348
24.0,1659203781130,0.9565217391304348
25.0,1659203803778,0.9565217391304348
26.0,1659203826409,0.9565217391304348
27.0,1659203849029,0.9565217391304348
28.0,1659203871549,0.9130434782608695
29.0,1659203894046,0.9565217391304348
30.0,1659203916816,0.9565217391304348
31.0,1659203939531,0.9565217391304348
32.0,1659203962208,0.782608695652174
33.0,1659203984916,0.9565217391304348
34.0,1659204007652,0.9565217391304348
35.0,1659204030240,0.9565217391304348
36.0,1659204052687,0.9565217391304348
37.0,1659204075236,0.8260869565217391
38.0,1659204097725,0.9130434782608695
39.0,1659204120280,0.9565217391304348
40.0,1659204142776,0.9565217391304348
41.0,1659204165491,0.9565217391304348
42.0,1659204187927,0.9565217391304348
43.0,1659204210468,0.9565217391304348
44.0,1659204233039,0.9565217391304348
45.0,1659204255475,0.9130434782608695
46.0,1659204277939,0.9565217391304348
47.0,1659204300386,0.9130434782608695
48.0,1659204322893,0.9565217391304348
49.0,1659204345335,0.9565217391304348
50.0,1659204367662,0.9565217391304348
51.0,1659204390184,0.9565217391304348
52.0,1659204412583,0.7391304347826086
53.0,1659204435034,0.9130434782608695
54.0,1659204457401,0.9565217391304348
55.0,1659204479830,0.8695652173913043
56.0,1659204502280,0.9130434782608695
57.0,1659204524669,0.782608695652174
58.0,1659204547081,0.9565217391304348
59.0,1659204569478,0.8695652173913043
60.0,1659204592411,0.782608695652174
61.0,1659204615069,0.9565217391304348
62.0,1659204637455,0.9565217391304348
